admission_grade,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_2nd_sem_grade,target
-0.6772365005270139,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-1.8310853697339375,0
-0.34867827178741523,2.7909400292685196,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,1.4248783921049621,1.608865524196154,0.4874711748464598,0.40806012378372003,1
-0.6224767957370809,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.13128815572234495,-1.4800337474133236,-2.0832243070150342,-1.8310853697339375,0
-1.40964755209237,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,-0.13128815572234495,-0.24447403876953253,0.7247661424029053,0.5863624501193856,0
-1.3069731056112452,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,0.25775348123448183,0.37330581555236303,0.5402033898590031,0.41303600265820406,0
0.6027715989376726,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.656967580243921,0.9056480112320886,1
0.8560352335911146,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,0.06441588839141525,0.5665694973652751,0.504260448690405,1
2.0333688865746766,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.4215559060807803,0.4625578447899701,1
0.2536784809018492,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.25775348123448183,0.37330581555236303,0.39189403513622456,0.45256659593882415,0
0.6643762668263478,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,0.06441588839141525,0.5157205757460366,0.24883199980024243,1
-0.37605812418238216,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,0.06441588839141525,0.40837285232764453,0.7231991191676869,1
0.2536784809018492,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,-0.13128815572234495,-0.5533639659304803,0.0919795622523838,0.17585244297448166,0
-0.5950969433421149,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,0.06441588839141525,0.052430400992976335,0.2214646659905821,1
-0.34183330868867395,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342,-1.8310853697339375,0
0.04148462484085865,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.5203297926791717,0.06441588839141525,0.4479220135870523,0.7596888975805671,1
-0.41028293967609036,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.13128815572234495,0.37330581555236303,0.7181746155263373,0.39479111345176365,1
-0.6977713898232396,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.25775348123448183,0.06441588839141525,0.3094999491791255,-1.8310853697339375,0
2.238717779536926,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,-0.13128815572234495,0.37330581555236303,0.7181746155263373,0.6826549209311537,1
-0.32129841939244924,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.4874711748464598,0.6623828218128862,1
0.048329587939599905,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.25775348123448183,0.6821957427133108,0.5798467157880757,0.9076752211439156,1
-0.16386426812139065,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.6977406040514301,0.25775348123448183,0.6821957427133108,0.5344358038420064,0.676283689779698,0
-0.24600382530629056,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.3556406373151012,0.5407502271032851,1
-0.4924224968609903,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,0.06441588839141525,0.36882369106823704,0.8326684544063279,1
0.30159322259303994,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.25775348123448183,0.06441588839141525,0.6852169811434977,-1.8310853697339375,0
0.40426766907416456,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,1.0358367551481353,1.2999755970352063,0.22381009978374233,0.30617308016333994,1
-1.2316785115250877,2.7909400292685196,-2.5434495871687997,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.13128815572234495,0.06441588839141525,0.28972536854942177,0.44952578107108426,0
-0.9784148768716466,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,-0.5203297926791717,-0.24447403876953253,0.32927452980882926,0.2670768890066825,1
2.0949735544633517,2.7909400292685196,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.8500051530576962,0.8752398625546884,1
3.2449273550519466,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.25775348123448183,0.6821957427133108,1.3031726258217415,1.3777345194487278,1
0.10308929272953384,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.25775348123448183,0.37330581555236303,0.4215559060807803,0.4799339297484845,1
-1.1769188067351546,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.13128815572234495,0.37330581555236303,0.4215559060807803,0.3583013350388834,1
-0.43081782897231513,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.13128815572234495,0.37330581555236303,0.15789483101806323,0.2670768890066825,1
0.30159322259303994,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.25775348123448183,0.6821957427133108,0.6071073876561678,0.4187375305352166,1
-0.5608721278484068,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.13128815572234495,0.06441588839141525,0.28972536854942177,0.13936266456160146,1
-0.17755419431887412,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342,-1.8310853697339375,0
-0.6909264267244973,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,-0.13128815572234495,0.06441588839141525,0.13152872351179126,0.29748503768408274,0
0.10308929272953384,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,0.06441588839141525,0.561625852207849,0.7536072678450871,1
0.2879032963955574,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.44221211406891475,0.25775348123448183,0.37330581555236303,0.6581917209495699,0.7557792784649016,1
-0.26653871460251527,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,0.06441588839141525,0.36882369106823704,0.6137297839290459,1
0.37688781667919957,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.5533864436121392,0.3218115566260032,1
-1.272748290117537,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,-0.13128815572234495,-0.5533639659304803,0.4215559060807803,-0.006596449089920076,0
0.7396708609125054,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.13128815572234495,0.37330581555236303,0.28972536854942177,0.2670768890066825,0
-0.054344858541524745,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.5203297926791717,0.06441588839141525,0.012881239733568528,0.3218115566260032,1
0.007259809347150434,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.13128815572234495,0.37330581555236303,0.3391618201236813,0.3322372076011118,1
-0.2528487884050328,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,-0.13128815572234495,-0.24447403876953253,0.0919795622523838,0.32789318636148324,1
-0.36236819798489867,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,0.0688448658961159,-0.13128815572234495,0.06441588839141525,0.0919795622523838,0.4677706702775244,1
-0.6224767957370809,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.13128815572234495,0.37330581555236303,0.5204288092292993,0.5407502271032851,0
-0.2323138991088071,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.6977406040514301,0.25775348123448183,0.6821957427133108,0.4589078917146652,0.4971652139990117,1
-0.10225960023271644,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.25775348123448183,0.6821957427133108,0.8668959406789013,0.9704173679149514,1
-0.27338367770125754,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,-0.13128815572234495,-0.24447403876953253,0.19085246540090278,0.17585244297448166,0
-0.19808908361509886,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,0.06441588839141525,0.7247661424029053,0.7596888975805671,1
-0.08856967403523296,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.13128815572234495,0.37330581555236303,0.38859827169794076,0.5407502271032851,1
-0.3965930134786069,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.13128815572234495,0.06441588839141525,0.22381009978374233,0.17585244297448166,1
0.18522884991443278,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,0.7076660908524043,0.6467951181913085,0.6821957427133108,0.7360659027627359,0.7701145485556757,1
-0.7046163529219809,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,-0.13128815572234495,-0.5533639659304803,0.28972536854942177,0.23666874032928237,0
-1.3206630318087287,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,0.25775348123448183,0.6821957427133108,0.3801234514280674,0.6433777288895112,1
0.34266300118549137,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.25775348123448183,0.37330581555236303,0.2271058632220261,0.30052585255182257,1
1.4173222076879286,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,0.32437335587863125,-0.13128815572234495,-0.5533639659304803,0.22381009978374233,0.3583013350388834,1
-0.32129841939244924,2.7909400292685196,-2.5434495871687997,-0.7242717091049654,-0.6034474428104724,-0.44221211406891475,-0.13128815572234495,-0.24447403876953253,0.24028891697516228,0.5711583757806853,0
-1.6971360022395192,-0.35830221699965764,0.39316682549746695,-0.7242717091049654,-0.6034474428104724,0.4521376008698889,-0.13128815572234495,0.06441588839141525,0.5270203361058672,0.3583013350388834,1
