Age at enrollment,Application mode,Curricular units 1st sem (approved),Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Debtor,Gender,Scholarship holder,Tuition fees up to date,Target
0.576465157511733,9,-0.1392683502203241,-0.4856657172534554,0.5104439682909275,0.2452466061468206,0,0,0,1,1
2.1640937911028395,10,3.794374458769546,5.051937904798344,-0.11788097746259764,0.33074110519401734,0,0,0,1,1
-0.376112022642931,0,0.2978030730007726,0.01775279384216274,0.2381698251310667,0.03685376471927895,0,0,0,1,1
1.2115166109481756,8,-1.8875540431047109,0.01775279384216274,-3.0291198927872633,-3.0890388566938456,1,0,1,1,1
-0.376112022642931,6,-0.5763397734414207,-0.4856657172534554,-0.21562041346870117,-0.03261051575656825,0,0,0,1,1
-0.5348748860020417,0,0.2978030730007726,0.5211713049377809,0.7772726285875913,0.7954037075155306,0,0,0,1,1
-0.5348748860020417,6,-1.450482619883614,-0.4856657172534554,-0.03410431802879413,0.022960908624109315,0,0,0,1,1
1.3702794743072864,8,-0.1392683502203241,-0.4856657172534554,0.03396421776117108,-0.07892003607379956,0,0,1,1,1
3.116670971257504,12,2.483160189106256,2.5348453493202534,0.21094241081508072,0.46753230366953186,1,0,0,1,1
-0.6936377493611523,6,1.171945919442966,0.5211713049377809,0.3159624374624557,0.6157227686846726,0,0,1,0,1
-0.21734915928382031,11,0.2978030730007726,0.01775279384216274,0.41968592057097376,0.6620322890019038,0,0,0,1,1
-0.376112022642931,10,0.7348744962218693,0.5211713049377809,0.5785125040808927,0.731496569477751,0,0,0,1,1
-0.5348748860020417,0,-0.5763397734414207,0.01775279384216274,-0.21562041346870117,-0.21784859702549397,0,0,0,1,1
-0.05858629592470966,6,0.2978030730007726,0.01775279384216274,0.5558229921509041,0.3563894549081762,0,0,0,1,1
-0.21734915928382031,11,-0.1392683502203241,0.01775279384216274,0.44237543250096234,-0.03261051575656825,0,0,0,1,1
0.576465157511733,8,0.2978030730007726,0.5211713049377809,0.020350510603177847,0.28414660321329516,0,0,0,1,1
-0.6936377493611523,6,0.2978030730007726,0.01775279384216274,0.12926016786712227,0.022960908624109315,0,0,1,1,1
-0.376112022642931,6,-0.5763397734414207,0.01775279384216274,-0.21562041346870117,-0.21784859702549397,0,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,0.01775279384216274,0.3062383609210319,-0.03261051575656825,0,0,0,1,1
-0.5348748860020417,0,0.7348744962218693,0.01775279384216274,0.2381698251310667,0.4536394475743622,0,0,0,1,1
-0.376112022642931,6,-0.5763397734414207,-0.4856657172534554,0.05665372969115964,-0.12522955639103137,0,0,0,1,1
-0.376112022642931,6,-0.1392683502203241,0.01775279384216274,0.03396421776117108,-0.17153907670826266,0,0,1,1,1
-0.6936377493611523,10,-1.8875540431047109,-1.9959212505403099,-3.0291198927872633,1.356675093760376,0,0,0,1,1
-0.6936377493611523,10,-1.450482619883614,-0.4856657172534554,0.2381698251310667,0.2452466061468206,1,0,0,1,1
-0.376112022642931,0,0.2978030730007726,0.01775279384216274,0.45598913965895554,0.46753230366953186,0,0,1,1,1
-0.5348748860020417,0,0.2978030730007726,-0.4856657172534554,0.18371499649909473,0.03685376471927895,0,0,0,1,1
-0.376112022642931,6,0.2978030730007726,0.01775279384216274,-0.14301397529273854,-0.19932478889860145,0,0,0,1,1
-0.376112022642931,0,0.2978030730007726,0.01775279384216274,0.8734761591707422,0.4189073073364386,0,0,0,1,1
-0.21734915928382031,6,0.2978030730007726,0.01775279384216274,0.5648987969228995,0.189675181766143,0,0,1,1,1
-0.376112022642931,11,0.7348744962218693,0.01775279384216274,0.41968592057097376,0.5231037280502094,0,0,0,1,1
-0.05858629592470966,0,0.2978030730007726,0.01775279384216274,0.6012020160108813,0.07853233300478737,1,0,0,1,1
-0.6936377493611523,0,0.7348744962218693,0.5211713049377809,-0.1248623657487479,0.4767942077329781,0,0,0,1,1
-0.376112022642931,6,-0.5763397734414207,-0.4856657172534554,0.05665372969115964,0.4119608792888538,0,0,0,1,1
-0.6936377493611523,0,0.2978030730007726,0.01775279384216274,0.2926246537630387,-0.07892003607379956,0,0,0,0,1
0.7352280208708437,8,-0.1392683502203241,0.5211713049377809,0.7827181114507884,0.3911215951460998,0,0,0,1,1
0.576465157511733,8,1.171945919442966,0.5211713049377809,0.986923718820684,0.7453894255729206,0,0,0,1,1
-0.6936377493611523,0,-0.1392683502203241,0.01775279384216274,-0.10217285381875933,-3.0890388566938456,0,0,0,1,1
0.25893943079351167,8,-1.450482619883614,-0.4856657172534554,0.2381698251310667,-0.17153907670826266,0,1,0,1,1
-0.5348748860020417,6,-0.5763397734414207,-0.4856657172534554,0.14741177741111294,0.15262756551235748,0,1,1,1,1
-0.376112022642931,0,0.2978030730007726,-0.4856657172534554,-0.30637846118865497,0.2452466061468206,0,1,0,1,1
-0.6936377493611523,6,0.2978030730007726,-0.4856657172534554,0.5648987969228995,0.4119608792888538,0,1,1,1,1
-0.376112022642931,0,-0.1392683502203241,-0.4856657172534554,-0.251923632556683,-0.03261051575656825,0,1,0,1,1
0.41770229415262233,8,0.2978030730007726,-0.4856657172534554,0.8371729400827603,0.6620322890019038,0,1,0,1,1
-0.05858629592470966,0,0.7348744962218693,0.01775279384216274,0.4083411646059797,0.9398894109052927,1,1,0,1,1
-0.6936377493611523,0,0.7348744962218693,1.024589816033399,0.6456734593936587,0.6611060985955596,0,1,0,1,1
-0.376112022642931,6,-0.5763397734414207,-0.4856657172534554,-0.03410431802879413,0.2452466061468206,0,1,0,1,1
0.10017656743440101,11,-0.5763397734414207,0.01775279384216274,0.1020327535511363,-0.12522955639103137,1,1,0,1,1
-0.376112022642931,0,-1.0134111966625174,-0.4856657172534554,-0.03410431802879413,0.4304846874157463,0,1,0,1,1
-0.376112022642931,0,-0.5763397734414207,-0.4856657172534554,0.34707948239501113,-0.07892003607379956,0,1,0,1,1
0.8939908842299543,8,0.2978030730007726,-0.4856657172534554,-0.14301397529273854,-0.2548962132792795,0,0,1,1,1
-0.5348748860020417,6,0.7348744962218693,0.01775279384216274,1.0096132307506724,0.6024914771654636,0,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,0.5211713049377809,0.3606931895530039,0.16188946957580372,0,0,0,1,1
-0.376112022642931,6,0.2978030730007726,0.01775279384216274,0.619353625554872,0.5231037280502094,0,0,0,1,1
-0.376112022642931,6,0.7348744962218693,0.01775279384216274,0.6012020160108813,0.8009608499535983,1,0,0,1,1
-0.6936377493611523,10,0.2978030730007726,0.5211713049377809,0.2327243422678696,0.2396894637087529,0,0,1,1,1
-0.376112022642931,6,-0.1392683502203241,-0.4856657172534554,-0.03410431802879413,0.578675152430887,0,0,0,1,1
-0.5348748860020417,11,0.2978030730007726,0.01775279384216274,0.41968592057097376,0.17578232567097338,0,0,0,1,1
-0.5348748860020417,0,0.2978030730007726,0.01775279384216274,0.2926246537630387,0.5231037280502094,0,0,0,1,1
0.7352280208708437,8,-0.5763397734414207,-0.4856657172534554,-0.1248623657487479,0.07853233300478737,0,0,0,1,1
-0.6936377493611523,0,-0.5763397734414207,-0.4856657172534554,0.14741177741111294,-0.03261051575656825,0,0,0,1,1
-0.6936377493611523,0,-1.0134111966625174,-0.4856657172534554,-0.17024138960872454,0.33786564678128367,0,0,0,1,1
-0.6936377493611523,0,1.6090173426640626,1.024589816033399,0.8558917874250012,0.8756349514651341,0,0,0,1,1
-0.5348748860020417,0,-1.0134111966625174,-0.4856657172534554,-0.17024138960872454,0.6157227686846726,0,0,1,1,1
-0.21734915928382031,0,0.2978030730007726,0.01775279384216274,0.020350510603177847,-0.3104676376599571,0,0,0,1,1
0.10017656743440101,13,2.0460887658851594,3.0382638604158716,0.6919600637308346,0.6620322890019038,0,0,0,0,1
-0.5348748860020417,0,0.2978030730007726,0.01775279384216274,0.0748053392351503,-0.3104676376599571,1,0,1,1,1
-0.6936377493611523,0,0.2978030730007726,0.01775279384216274,-0.14301397529273854,-0.3104676376599571,1,0,0,1,1
-0.5348748860020417,0,0.2978030730007726,0.5211713049377809,0.18371499649909473,0.16420494559166568,0,0,0,1,1
-0.6936377493611523,0,0.2978030730007726,0.01775279384216274,0.19279080127109005,0.2452466061468206,0,0,0,1,1
-0.21734915928382031,0,0.7348744962218693,0.01775279384216274,0.39375504979384424,0.5231037280502094,0,1,0,1,1
-0.376112022642931,0,-0.5763397734414207,0.01775279384216274,-0.30637846118865497,-0.08818194013724583,0,1,0,1,1
-0.376112022642931,11,0.2978030730007726,0.01775279384216274,0.5648987969228995,0.2452466061468206,0,1,0,0,1
2.32285665446195,9,0.2978030730007726,-0.4856657172534554,1.272811569138538,1.8012464888057984,0,1,0,1,1
-0.6936377493611523,10,0.2978030730007726,0.01775279384216274,0.7282632828188164,0.3563894549081762,0,1,0,1,1
0.10017656743440101,0,0.7348744962218693,0.01775279384216274,0.5104439682909275,0.2452466061468206,0,1,0,1,1
-0.6936377493611523,10,-0.1392683502203241,0.01775279384216274,0.7146495756608231,0.022960908624109315,0,1,0,1,1
1.529042337666397,10,1.171945919442966,2.5348453493202534,0.04368829430259489,0.33786564678128367,0,1,0,1,1
-0.5348748860020417,0,2.9202316123273526,3.0382638604158716,0.2381698251310667,0.017908960953138764,1,1,0,1,1
-0.376112022642931,1,-1.8875540431047109,-3.0027582727315463,-3.0291198927872633,-3.0890388566938456,0,1,0,1,1
2.7991452445392824,4,-1.450482619883614,-0.4856657172534554,-0.03410431802879413,-0.3104676376599571,1,1,0,1,1
-0.376112022642931,0,0.2978030730007726,-0.4856657172534554,-0.251923632556683,0.022960908624109315,0,1,0,1,1
-0.376112022642931,11,-0.1392683502203241,-0.4856657172534554,0.2381698251310667,0.3563894549081762,0,0,0,1,1
-0.5348748860020417,0,0.7348744962218693,0.5211713049377809,0.6224653300481278,0.604917213943985,0,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,0.01775279384216274,0.18371499649909473,0.30081803052749817,0,0,0,1,1
-0.376112022642931,6,0.7348744962218693,0.5211713049377809,0.19279080127109005,0.8935798905880613,0,0,0,1,1
-0.6936377493611523,0,0.7348744962218693,1.024589816033399,0.6043785476810797,0.6189644351068787,0,0,0,1,1
-0.6936377493611523,0,0.7348744962218693,0.01775279384216274,0.2835488489910433,0.4536394475743622,0,0,0,1,1
-0.05858629592470966,13,0.7348744962218693,0.01775279384216274,-0.03410431802879413,0.2452466061468206,0,0,1,0,1
-0.376112022642931,6,-1.0134111966625174,-0.4856657172534554,0.1020327535511363,-0.3104676376599571,1,0,0,1,1
0.10017656743440101,0,0.7348744962218693,0.01775279384216274,0.7827181114507884,0.5231037280502094,1,0,0,0,1
-0.376112022642931,0,0.7348744962218693,0.01775279384216274,0.011274705831182518,0.10631804519512617,0,0,0,1,1
-0.21734915928382031,12,0.2978030730007726,-0.4856657172534554,0.45598913965895554,0.4304846874157463,0,0,0,1,1
-0.376112022642931,6,0.7348744962218693,0.01775279384216274,0.3743068967109971,0.10631804519512617,0,0,0,1,1
-0.376112022642931,6,1.171945919442966,0.5211713049377809,0.6364680002677778,0.568751683791481,0,0,1,0,1
-0.376112022642931,0,0.7348744962218693,0.5211713049377809,0.9771996422792601,0.578675152430887,0,0,0,1,1
-0.21734915928382031,10,0.2978030730007726,-0.4856657172534554,0.5648987969228995,0.384175167098515,1,0,0,1,1
-0.6936377493611523,0,-0.1392683502203241,-0.4856657172534554,0.2381698251310667,-0.03261051575656825,0,1,0,1,1
0.10017656743440101,12,0.2978030730007726,0.5211713049377809,0.35096911301158007,0.6620322890019038,0,1,0,1,1
-0.05858629592470966,6,-0.1392683502203241,-0.4856657172534554,0.1020327535511363,0.8009608499535983,0,1,0,0,1
-0.6936377493611523,0,-0.1392683502203241,-0.4856657172534554,0.8507866472407536,0.44371597893495524,0,0,0,1,1
-0.05858629592470966,1,0.2978030730007726,0.01775279384216274,0.4015343110269831,0.03685376471927895,0,0,0,1,1
-0.6936377493611523,6,-1.8875540431047109,-0.4856657172534554,-3.0291198927872633,-3.0890388566938456,1,1,0,0,1
-0.21734915928382031,0,0.2978030730007726,0.5211713049377809,0.020350510603177847,0.12947280535374206,0,1,1,1,1
-0.21734915928382031,0,0.7348744962218693,0.01775279384216274,-0.07948334188877076,-0.03261051575656825,0,0,0,1,1
-0.376112022642931,6,-0.1392683502203241,0.01775279384216274,0.03396421776117108,-0.3104676376599571,0,0,0,1,1
2.32285665446195,8,-1.0134111966625174,-0.4856657172534554,-0.30637846118865497,0.060008524877894855,0,0,0,1,1
2.32285665446195,8,1.171945919442966,1.024589816033399,0.06799848565615368,0.2915561264640519,1,0,0,1,1
0.8939908842299543,8,-1.8875540431047109,0.01775279384216274,-3.0291198927872633,-3.0890388566938456,1,0,0,1,1
-0.6936377493611523,0,-1.450482619883614,-0.4856657172534554,-0.03410431802879413,0.384175167098515,0,0,0,1,1
1.8465680643846183,8,1.171945919442966,1.024589816033399,0.15804343442973592,0.1634772245581087,0,0,0,1,1
1.3702794743072864,11,0.7348744962218693,0.01775279384216274,0.2381698251310667,0.6421853517230904,0,0,0,1,1
-0.6936377493611523,0,0.7348744962218693,0.01775279384216274,0.41968592057097376,0.3147108866226678,0,0,0,1,1
1.3702794743072864,8,-1.8875540431047109,0.01775279384216274,-3.0291198927872633,-3.0890388566938456,0,0,0,1,1
-0.6936377493611523,0,-1.0134111966625174,-0.4856657172534554,0.14741177741111294,0.384175167098515,0,1,0,1,1
0.25893943079351167,8,-0.5763397734414207,-0.4856657172534554,-0.1248623657487479,-0.17153907670826266,0,1,0,1,1
-0.6936377493611523,6,-0.5763397734414207,-0.4856657172534554,0.2381698251310667,-0.21784859702549397,1,1,0,0,1
2.957908107898393,8,-0.1392683502203241,-0.4856657172534554,-0.03410431802879413,0.07853233300478737,0,1,1,1,1
1.8465680643846183,8,-0.1392683502203241,-0.4856657172534554,0.1701012893411015,-0.07892003607379956,0,1,0,1,1
-0.376112022642931,0,0.2978030730007726,0.5211713049377809,0.9079642173043245,0.6759251450970735,0,0,1,1,1
-0.05858629592470966,11,0.2978030730007726,0.01775279384216274,0.45598913965895554,0.10631804519512617,0,0,0,1,1
-0.6936377493611523,0,-0.1392683502203241,0.01775279384216274,0.2381698251310667,-0.10207479623241546,0,0,1,1,1
-0.6936377493611523,0,0.7348744962218693,0.01775279384216274,0.8734761591707422,0.8009608499535983,0,0,1,1,1
-0.6936377493611523,0,0.2978030730007726,0.01775279384216274,0.3289278728510205,-0.1437533645179239,0,0,0,1,1
-0.6936377493611523,0,0.2978030730007726,0.01775279384216274,0.6738084541868439,0.17578232567097338,1,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,0.01775279384216274,0.3743068967109971,0.384175167098515,0,0,0,1,1
-0.21734915928382031,12,0.2978030730007726,0.01775279384216274,0.2926246537630387,0.4119608792888538,0,0,0,1,1
-0.6936377493611523,6,0.2978030730007726,0.5211713049377809,0.0748053392351503,0.6157227686846726,0,0,0,1,1
-0.6936377493611523,10,-1.8875540431047109,-3.0027582727315463,-3.0291198927872633,-3.0890388566938456,0,0,0,1,1
-0.6936377493611523,0,-0.5763397734414207,0.01775279384216274,0.2381698251310667,-0.24100335718410987,0,0,0,1,1
-0.21734915928382031,10,0.7348744962218693,2.031426838224635,0.011274705831182518,-0.15169213942944926,0,0,0,1,1
-0.376112022642931,0,0.2978030730007726,0.5211713049377809,0.4069797938901802,0.384175167098515,0,0,1,1,1
0.41770229415262233,8,-0.5763397734414207,-0.4856657172534554,-0.1248623657487479,0.060008524877894855,0,0,0,1,1
0.41770229415262233,8,1.171945919442966,0.5211713049377809,0.19927351896537243,0.16188946957580372,0,0,0,1,1
0.25893943079351167,8,-0.1392683502203241,0.01775279384216274,1.2591978619805448,1.467817942521731,0,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,-0.4856657172534554,-0.03410431802879413,-0.12522955639103137,0,0,0,1,1
-0.5348748860020417,6,0.2978030730007726,-0.4856657172534554,0.34707948239501113,-0.03261051575656825,0,0,1,1,1
-0.376112022642931,5,-0.5763397734414207,-0.4856657172534554,0.2381698251310667,0.4189073073364386,0,0,1,1,1
-0.6936377493611523,0,-1.8875540431047109,-3.0027582727315463,-3.0291198927872633,-3.0890388566938456,0,0,0,1,1
-0.6936377493611523,7,0.7348744962218693,0.5211713049377809,0.2381698251310667,0.2915561264640519,0,0,0,1,1
-0.5348748860020417,6,-0.5763397734414207,-0.4856657172534554,-0.21562041346870117,0.9200424736264793,0,0,0,1,1
-0.5348748860020417,0,0.2978030730007726,0.5211713049377809,0.49410751970133576,0.7342751406967849,0,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,-0.4856657172534554,0.3062383609210319,0.2452466061468206,0,0,0,1,1
1.529042337666397,2,-0.1392683502203241,0.5211713049377809,0.6806153077658406,0.42238052136023074,0,0,0,1,1
0.25893943079351167,8,-0.1392683502203241,-0.4856657172534554,0.2381698251310667,0.4304846874157463,0,1,0,1,1
-0.5348748860020417,0,0.7348744962218693,0.5211713049377809,0.6733546639482446,0.22672279801992756,0,0,0,1,1
3.5929595613348355,2,2.9202316123273526,2.5348453493202534,0.4287617253429691,0.5142628196260113,0,0,0,1,1
-0.6936377493611523,6,0.7348744962218693,0.5211713049377809,0.1020327535511363,0.44371597893495524,0,0,0,1,1
2.32285665446195,8,0.7348744962218693,0.01775279384216274,0.47640970039594494,0.4953180158598706,1,0,0,1,1
-0.376112022642931,6,-0.1392683502203241,0.01775279384216274,-0.10217285381875933,0.10631804519512617,0,0,1,1,1
-0.6936377493611523,0,0.7348744962218693,0.5211713049377809,0.6556568446428528,0.3087568054390235,0,0,1,1,1
-0.21734915928382031,13,1.6090173426640626,1.5280083271290172,0.5785125040808927,0.30081803052749817,1,0,0,1,1
0.41770229415262233,8,-1.450482619883614,-0.4856657172534554,-0.03410431802879413,-0.3104676376599571,0,1,0,1,1
-0.21734915928382031,13,-1.450482619883614,0.01775279384216274,0.2381698251310667,-0.03261051575656825,1,0,0,1,1
-0.5348748860020417,10,-1.8875540431047109,-0.4856657172534554,-3.0291198927872633,1.0093536913811398,0,0,0,1,1
0.10017656743440101,13,1.6090173426640626,2.5348453493202534,0.3402726288160145,0.4119608792888538,1,0,0,1,1
-0.6936377493611523,6,0.2978030730007726,0.01775279384216274,0.4015343110269831,0.3643282298197016,0,0,0,1,1
0.25893943079351167,8,-0.1392683502203241,0.01775279384216274,0.3062383609210319,0.10631804519512617,0,1,1,1,1
-0.376112022642931,0,0.7348744962218693,0.01775279384216274,0.06799848565615368,0.7453894255729206,0,1,1,1,1
-0.6936377493611523,6,-0.1392683502203241,-0.4856657172534554,0.6465810398708579,0.6967644292398274,0,1,1,1,1
0.576465157511733,7,-0.1392683502203241,0.01775279384216274,-0.30637846118865497,0.2452466061468206,0,1,0,1,1
-0.6936377493611523,0,0.7348744962218693,0.01775279384216274,0.3289278728510205,0.2452466061468206,0,0,0,1,1
-0.5348748860020417,6,-0.5763397734414207,-0.4856657172534554,0.2381698251310667,0.17578232567097338,0,0,0,1,1
-0.376112022642931,0,0.7348744962218693,0.5211713049377809,0.6465810398708579,0.8009608499535983,0,0,0,1,1
-0.6936377493611523,6,-0.1392683502203241,-0.4856657172534554,-0.1248623657487479,0.2452466061468206,0,0,0,1,1
-0.21734915928382031,0,-0.1392683502203241,0.01775279384216274,0.3743068967109971,0.4304846874157463,0,0,0,1,1
-0.6936377493611523,0,-0.1392683502203241,0.01775279384216274,0.1020327535511363,0.731496569477751,0,0,0,1,1
-0.376112022642931,0,-0.5763397734414207,0.01775279384216274,0.020350510603177847,0.2452466061468206,0,0,0,1,1
-0.5348748860020417,6,0.2978030730007726,0.01775279384216274,0.5104439682909275,-0.19932478889860145,0,0,0,1,1
0.7352280208708437,8,0.7348744962218693,0.5211713049377809,0.4015343110269831,0.15792008212004055,0,0,1,1,1
-0.5348748860020417,6,0.2978030730007726,-0.4856657172534554,0.45598913965895554,0.2452466061468206,1,0,1,0,1
-0.5348748860020417,0,0.2978030730007726,0.5211713049377809,0.5213349340173218,0.384175167098515,0,0,1,1,1
0.10017656743440101,13,2.9202316123273526,2.5348453493202534,0.5558229921509041,0.6157227686846726,1,0,0,0,1
-0.376112022642931,0,0.2978030730007726,0.01775279384216274,-0.14301397529273854,0.013699004560663055,0,0,1,1,1
-0.376112022642931,0,0.7348744962218693,0.01775279384216274,0.6271328867880108,0.4304846874157463,0,0,0,1,1
-0.6936377493611523,6,0.2978030730007726,-0.4856657172534554,0.2381698251310667,0.384175167098515,0,1,0,1,1
-0.21734915928382031,0,-0.1392683502203241,-0.4856657172534554,0.1020327535511363,-0.1437533645179239,0,1,0,1,1
-0.376112022642931,0,0.7348744962218693,0.01775279384216274,0.6012020160108813,0.5231037280502094,0,0,0,1,1
-0.6936377493611523,0,-1.8875540431047109,-3.0027582727315463,-3.0291198927872633,-3.0890388566938456,0,0,0,1,1
-0.5348748860020417,0,0.2978030730007726,0.01775279384216274,0.2926246537630387,-0.08818194013724583,0,0,0,1,1
-0.5348748860020417,0,-0.1392683502203241,0.01775279384216274,-0.03410431802879413,0.15262756551235748,0,0,1,1,1
