admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade
-0.7525310946131726,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,0.0688448658961159,-0.1312881557223449,0.0644158883914152,0.4083728523276445
0.1715389237169502,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.2577534812344818,0.6821957427133108,0.5220766909484416
3.060113351385923,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,0.3243733558786312,-0.1312881557223449,-1.4800337474133236,-2.0832243070150342
-1.354887847302437,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.1312881557223449,-0.2444740387695325,0.3391618201236813
0.0757094403345668,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.3885982716979407
-0.4513527182685398,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,-0.1312881557223449,0.0644158883914152,0.5270203361058672
-0.5608721278484068,-1.1033906758290164,2.79094002926852,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,-0.5533639659304803,0.4215559060807803
-0.0201200430478165,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.0589193790951417,1.0358367551481351,0.373305815552363,-0.0068933408961352
0.0072598093471504,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,-0.1312881557223449,0.373305815552363,0.1249371966352233
-1.86826007970806,0.9062973087466636,2.79094002926852,-2.5434495871688,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.0644158883914152,0.3885982716979407
1.0271593110596555,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,-0.2444740387695325,0.4380347232722003
-0.204934046713841,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.2577534812344818,0.6821957427133108,0.5492667393142842
-0.3281433824911904,0.9062973087466636,-0.3583022169996576,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,0.1966091108873735,-0.5203297926791717,-0.2444740387695325,0.5863440779949788
-0.0680347847390082,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.2577534812344818,0.373305815552363,0.3569589426904143
0.5959266358389314,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.2577534812344818,0.373305815552363,0.7148788520880536
-0.5334922754534398,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,-1.1711438202523758,-0.1057662440446541
0.192073813013174,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,-0.2444740387695325,0.0425431106781242
-0.3623681979848986,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,-0.5203297926791717,0.0644158883914152,0.4083728523276445
-1.183763769833896,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.4422121140689147,-0.1312881557223449,-0.2444740387695325,0.0425431106781242
0.1510040344207245,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.5204288092292993
0.2126087023093997,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342
-0.3281433824911904,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,-0.2444740387695325,0.2897253685494217
-0.0748797478377494,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.373305815552363,0.5204288092292993
-0.0406549323440412,-1.1033906758290164,2.79094002926852,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,-0.1312881557223449,0.373305815552363,0.3226830029322613
1.54737650656402,0.9062973087466636,-0.3583022169996576,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342
0.0757094403345668,0.9062973087466636,-0.3583022169996576,-2.5434495871688,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342
-0.5129573861572151,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,-1.4800337474133236,-2.0832243070150342
-0.006430116850333,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.4422121140689147,-0.1312881557223449,0.373305815552363,0.4215559060807803
-0.1022596002327164,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.6467951181913085,0.6821957427133108,0.5179805278180032
-0.4513527182685398,0.9062973087466636,2.79094002926852,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.6977406040514301,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342
1.4720819124778626,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.6467951181913085,0.9910856698742586,0.7351477972334998
-0.1570193050226493,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.2577534812344818,0.373305815552363,0.467696594216756
-0.9373450982791972,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.1866836240863994,-0.5203297926791717,-0.5533639659304803,0.6852169811434977
-0.793600873205622,0.9062973087466636,2.79094002926852,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,-0.5533639659304803,0.1578948310180632
1.0271593110596555,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,0.3243733558786312,-0.1312881557223449,0.373305815552363,0.5533864436121392
-1.7655856332269355,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,0.0688448658961159,0.2577534812344818,-1.4800337474133236,-2.0832243070150342
1.061384126553364,-1.1033906758290164,2.79094002926852,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,0.0644158883914152,0.4874711748464598
-0.4445077551697986,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.373305815552363,0.3462241703485756
0.1852288499144327,-1.1033906758290164,2.79094002926852,0.3931668254974669,-0.7242717091049654,1.657145144807706,1.2187230708174348,-0.1312881557223449,0.0644158883914152,0.6522593467606582
-0.6019419064408562,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.0589193790951417,-0.5203297926791717,-0.2444740387695325,0.4874711748464598
0.6301514513326396,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,0.6467951181913085,0.9910856698742586,0.7843370665498882
0.5959266358389314,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,0.2577534812344818,0.6821957427133108,0.7555266011602221
0.1989187761119152,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.2577534812344818,-1.4800337474133236,-2.0832243070150342
-0.7183062791194643,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,-0.5533639659304803,0.2238100997837423
0.9381747907760136,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,0.2577534812344818,0.373305815552363,0.6258932392543862
-0.738841168415689,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.4422121140689147,-0.5203297926791717,0.0644158883914152,0.2106270460306065
1.7185005840325611,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.4521376008698889,-0.5203297926791717,0.0644158883914152,0.9225119486999432
-0.1364844157264246,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.5699763590601724,-0.1312881557223449,-0.2444740387695325,0.6357805295692383
-0.8552055410942973,-1.1033906758290164,2.79094002926852,0.3931668254974669,1.3806973093506187,-0.6034474428104724,3.3907152356688157,-0.5203297926791717,0.0644158883914152,0.261475967649845
-0.1912441205163576,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.6467951181913085,0.6821957427133108,0.4597867619648743
0.0483295879395999,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.2577534812344818,0.6821957427133108,0.5798467157880757
-0.3623681979848986,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,0.6467951181913085,0.373305815552363,0.3869503899787989
-0.738841168415689,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.4422121140689147,0.2577534812344818,0.6821957427133108,0.4133164974850705
1.095608942047072,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,0.2577534812344818,0.6821957427133108,0.5750443176351474
-0.061189821640266,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.6977406040514301,0.2577534812344818,0.6821957427133108,0.5789992337610891
0.3152831487905244,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.3144478690776571,1.424878392104962,0.373305815552363,0.1908524654009027
-2.005159341682893,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.0589193790951417,-0.5203297926791717,-0.2444740387695325,0.171077884771199
0.472717300061581,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.9159204218233752
0.1852288499144327,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,1.2187230708174348,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342
-0.6840814636257562,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,-0.5203297926791717,-0.2444740387695325,0.2897253685494217
-0.7867559101068807,0.9062973087466636,2.79094002926852,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,-1.4800337474133236,-2.0832243070150342
-0.7251512422182056,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.3226830029322613
-0.3555232348861574,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,-0.5203297926791717,0.0644158883914152,0.2897253685494217
-0.9647249506741632,-1.1033906758290164,2.79094002926852,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,-0.5533639659304803,0.0260642934867043
0.4248025583703902,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,0.6467951181913085,0.6821957427133108,0.9281618288798584
-1.6766011129432945,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.4422121140689147,-0.1312881557223449,-1.1711438202523758,-0.1057662440446541
-0.6361667219345645,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,3.0074225006950424,-0.1312881557223449,-1.4800337474133236,-2.0832243070150342
-0.9441900613779384,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,1.090958825826177,1.424878392104962,0.6821957427133108,0.1202289631519605
-0.1570193050226493,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,-0.5533639659304803,0.3556406373151012
0.3221281118892656,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.8255048490426877,-0.1312881557223449,0.373305815552363,0.4874711748464598
-1.86826007970806,-1.1033906758290164,2.79094002926852,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.0688448658961159,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342
1.369407465996738,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.2577534812344818,0.373305815552363,0.6786254542669302
-0.4992674599597315,0.9062973087466636,2.79094002926852,-2.5434495871688,1.3806973093506187,-0.6034474428104724,2.240837030747496,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342
1.5199966541690533,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,0.8354303358436619,0.2577534812344818,0.6821957427133108,0.8656600293895449
1.102453905145813,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.7076660908524043,-1.2984130665928253,-1.4800337474133236,-2.0832243070150342
0.3426630011854913,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.5203297926791717,0.0644158883914152,0.5665694973652751
-1.354887847302437,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.5699763590601724,-0.1312881557223449,0.373305815552363,0.6522593467606582
-0.6224767957370809,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.373305815552363,0.2238100997837423
0.1510040344207245,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.4422121140689147,0.2577534812344818,0.373305815552363,0.3556406373151012
2.1223534068583185,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.9159204218233752
0.0893993665320493,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.2577534812344818,0.6821957427133108,0.8292889257313396
-0.8962753196867467,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,-0.2444740387695325,0.5270203361058672
0.5137870786540324,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.2577534812344818,0.373305815552363,0.6885127445817816
-0.3829030872811234,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.5203297926791717,-0.2444740387695325,0.1908524654009027
-0.0201200430478165,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.5203297926791717,0.0644158883914152,0.2897253685494217
-1.183763769833896,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,1.9853085407649809,2.5920033029754426,2.22664537851805,0.5698652608035588
-0.4992674599597315,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.5799018458611466,-0.1312881557223449,-0.8622538930914281,0.2897253685494217
0.2947482594942986,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.9818356905890548
0.5822367096414488,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342
0.9039499752823054,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.4422121140689147,-0.1312881557223449,0.373305815552363,0.1578948310180632
-0.3144534562937069,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,1.8575442957737232,-0.5203297926791717,0.0644158883914152,0.8038644649217205
-0.90996524588423,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.7076660908524043,-0.5203297926791717,-0.5533639659304803,0.2238100997837423
0.1852288499144327,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,2.4963655207300115,0.2577534812344818,-0.5533639659304803,0.6522593467606582
-0.4034379765773481,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.3144478690776571,-0.5203297926791717,-0.2444740387695325,0.1908524654009027
-1.86826007970806,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.0688448658961159,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342
-1.183763769833896,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,3.262950990677558,2.2029616660186155,0.6821957427133108,0.2897253685494217
0.4042676690741645,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.373305815552363,0.7181746155263373
-1.6971360022395192,-1.1033906758290164,2.79094002926852,-2.5434495871688,1.3806973093506187,-0.6034474428104724,0.0688448658961159,-0.1312881557223449,-1.4800337474133236,-2.0832243070150342
0.6575313037276066,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.5699763590601724,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342
0.6643762668263478,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,-1.4800337474133236,-2.0832243070150342
1.5542214696627614,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.1866836240863994,-0.1312881557223449,0.373305815552363,0.5157205757460366
1.5063067279715707,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.6467951181913085,0.9910856698742586,0.6921380843638941
0.0962443296307906,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.2577534812344818,0.6821957427133108,0.7751913230086505
-1.9572445999917012,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,0.5799018458611466,-0.5203297926791717,-0.5533639659304803,-0.1057662440446541
1.574756358958987,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.3144478690776571,1.813920029061789,1.2999755970352065,0.7291604936539502
0.8697251597885971,-1.1033906758290164,2.79094002926852,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,0.8354303358436619,0.2577534812344818,-0.5533639659304803,0.3556406373151012
0.1715389237169502,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.4422121140689147,-0.1312881557223449,0.0644158883914152,0.4479220135870523
0.5822367096414488,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.373305815552363,0.8829627874405358
-0.0543448585415247,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.6467951181913085,0.9910856698742586,0.6384995344058225
-0.0885696740352329,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.2577534812344818,0.6821957427133108,0.7412449595943259
-0.4992674599597315,-1.1033906758290164,2.79094002926852,0.3931668254974669,-0.7242717091049654,1.657145144807706,0.0688448658961159,0.2577534812344818,0.6821957427133108,0.0919795622523838
1.615826137551437,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,0.373305815552363,1.0807085937375738
0.4658723369628397,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.3885982716979407
1.5542214696627614,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.3144478690776571,-0.1312881557223449,0.373305815552363,0.3885982716979407
3.847284107741212,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,0.2577534812344818,-0.2444740387695325,0.2897253685494217
1.896469624599844,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.9818356905890548
0.6301514513326396,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,0.2577534812344818,0.6821957427133108,0.8510409644240137
0.8697251597885971,-1.1033906758290164,-0.3583022169996576,-2.5434495871688,1.3806973093506187,-0.6034474428104724,1.3464873158086923,-0.5203297926791717,-1.4800337474133236,-2.0832243070150342
-0.7730659839093973,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.2238100997837423
-1.0879342864515125,0.9062973087466636,-0.3583022169996576,-2.5434495871688,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,-0.2444740387695325,0.0919795622523838
3.3818266170267792,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-2.4655379774633057,-1.4800337474133236,-2.0832243070150342
0.3289730749880069,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,1.3464873158086923,-0.5203297926791717,-0.8622538930914281,-0.1057662440446541
0.5685467834439644,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,-0.1312881557223449,0.0644158883914152,0.2897253685494217
-0.8962753196867467,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.4422121140689147,-0.5203297926791717,-0.5533639659304803,-0.0398509752789747
0.2399885547043667,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,-0.2444740387695325,0.1414160138266433
-0.3760581241823821,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.5203297926791717,0.0644158883914152,0.4083728523276445
-0.7183062791194643,0.9062973087466636,2.79094002926852,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.6977406040514301,-0.1312881557223449,0.373305815552363,0.2238100997837423
0.2194536654081409,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,0.6467951181913085,0.6821957427133108,0.8815503173955568
0.0004148462484082,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,0.3243733558786312,0.6467951181913085,0.6821957427133108,0.5024433573232355
-0.5129573861572151,-1.1033906758290164,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.5699763590601724,0.6467951181913085,0.6821957427133108,0.658945038306891
0.7191359716162817,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,-0.6034474428104724,-0.6977406040514301,0.6467951181913085,0.6821957427133108,0.4874711748464598
-0.9168102089829714,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,-0.6034474428104724,-0.5699763590601724,-0.1312881557223449,0.0644158883914152,0.8829627874405358
2.238717779536926,-1.1033906758290164,2.79094002926852,-2.5434495871688,1.3806973093506187,-0.6034474428104724,3.5184794806600728,-0.9093714296359984,-1.4800337474133236,-2.0832243070150342
-0.485577533762248,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.5699763590601724,0.2577534812344818,0.6821957427133108,0.4411421573711543
0.7191359716162817,0.9062973087466636,-0.3583022169996576,0.3931668254974669,1.3806973093506187,1.657145144807706,-0.5699763590601724,-0.5203297926791717,0.0644158883914152,0.5270203361058672
-0.5540271647496645,0.9062973087466636,-0.3583022169996576,0.3931668254974669,-0.7242717091049654,1.657145144807706,-0.6977406040514301,-0.1312881557223449,0.0644158883914152,0.5863440779949788
