Application mode,Course,Previous qualification,Mother's occupation,Father's occupation,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Previous qualification (grade),Admission grade,Application order_1,Application order_2,Application order_3,Application order_4,Application order_5,Application order_6,Daytime/evening attendance_1,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
0.3878787878787879,0.09173553719008265,0.8316804407713498,0.18484848484848485,0.15289256198347106,0.018867924528301883,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.373305815552363,0.21062704603060653,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,0.46855487253304884,0.285321778213122,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0,0.3194092237398995,-0.057745477173680185,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0.09146005509641873,0.01652892561983471,0.8316804407713498,0.18484848484848485,0.15289256198347106,0.15094339622641512,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,1,-1.389977256441175,2.234779279046396,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.3878787878787879,0.02534435261707989,0.8316804407713498,0.18112947658402204,0.0871900826446281,0.018867924528301883,0.09920728100568814,-0.13128815572234495,-0.016582754453739097,0.373305815552363,0.4309723730473059,1.2828461352008924,-0.2876857311500217,-0.13100173624570824,0.05977231867477963,0.46855487253304884,0.4723318925791338,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,False,True,False
0.03264462809917355,0.0012396694214876034,0.020523415977961434,0.12975206611570247,0.0871900826446281,0.33962264150943394,0.9066566757380826,1.4248783921049621,2.3165722326421228,0.373305815552363,0.4215559060807803,-0.18987096498229525,0.20677411926407815,1.1948429735273058,0.8166566795682102,-0.4802295383789822,0.3583013350388828,2.4851954725047487,1.7132188187985127,-0.6727695996382689,-0.40304202220724833,1,0.00958292420707915,1.267469255324845,True,False,False,False,False,False,True,False,False,True,True,True,False,False
0.10165289256198347,0.01955922865013774,0.8316804407713498,0.019696969696969695,0.01721763085399449,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,0.4500482429654333,-0.862253893091428,-0.006893340896135201,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,1.321246253497164,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,1,0.00958292420707915,-1.1508058039790325,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0.3878787878787879,0.03746556473829201,0.8316804407713498,0.12975206611570247,0.09931129476584022,0.05660377358490565,-0.3045174163605091,-0.5203297926791717,-0.016582754453739097,-0.5533639659304802,0.15789483101806323,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,0.05977231867477963,0.15229340222903848,0.394791113451763,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0,-1.496813911452492,-1.266883006825619,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.09173553719008265,0.8316804407713498,0.04504132231404959,0.06446280991735537,0.018867924528301883,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.6821957427133107,0.23322656675026793,-0.18987096498229525,-0.2876857311500217,0.752894736936301,0.05977231867477963,1.1010778131410695,0.49513800408718406,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,0,-1.6036505664638092,-1.566749114179299,False,False,False,True,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.03608815426997245,0.8316804407713498,0.15234159779614326,0.06446280991735537,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,1.1499947390941918,0.373305815552363,0.9438076509165476,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.3120671056392565,0.46855487253304884,0.7231991191676862,-0.19014840803861957,1.4507796153738863,1.1326490113317427,-1.7926226566666124,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.02162534435261708,0.02672176308539945,0.022589531680440773,0.04146005509641873,0.10316804407713498,0.07547169811320753,0.9066566757380826,-0.13128815572234495,-0.4832137518729115,0.373305815552363,0.8170475186748563,-0.18987096498229525,0.7012339696781781,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,0.7536072678450865,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,2.883488944011511,2.8248383935165413,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.09146005509641873,0.02672176308539945,0.8316804407713498,0.18112947658402204,0.11267217630853994,0.45283018867924524,-0.3045174163605091,-0.13128815572234495,0.4500482429654333,0.06441588839141525,0.45451354046362025,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,0.41911763239368344,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.024380165289256198,0.030303030303030304,0.8316804407713498,0.18484848484848485,0.0871900826446281,0.07547169811320753,0.5029319783718854,0.25775348123448183,0.2167327442558471,0.6821957427133107,0.8170475186748563,-0.18987096498229525,0.20677411926407815,-0.13100173624570824,0.05977231867477963,0.46855487253304884,0.7231991191676862,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0,0.00958292420707915,-2.601770839561359,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.3878787878787879,0.030303030303030304,0.8316804407713498,0.07066115702479339,0.11267217630853994,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.373305815552363,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.15229340222903848,0.7596888975805665,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.10165289256198347,0.043112947658402206,0.8316804407713498,0.0005509641873278236,0.0002754820936639118,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.373305815552363,0.19085246540090278,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.46855487253304884,0.41911763239368344,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,0,-0.8557939813845892,-0.34793848429014546,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.09146005509641873,0.02947658402203857,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.22641509433962265,-0.3045174163605091,-0.5203297926791717,-0.7165292505824977,0.06441588839141525,0.9225119486999432,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.697112042218651,0.15229340222903848,0.9421377896449682,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.09146005509641873,0.014600550964187328,0.020523415977961434,0.04146005509641873,0.10316804407713498,0.3018867924528302,-0.3045174163605091,-0.5203297926791717,0.6833637416750195,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.697112042218651,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,1,0.00958292420707915,-0.8606127968625672,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0.024380165289256198,0.03746556473829201,0.022727272727272728,0.07052341597796143,0.15289256198347106,0.15094339622641512,-0.3045174163605091,-0.5203297926791717,-0.4832137518729115,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.697112042218651,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,1.4507796153738863,1.1326490113317427,-1.7926226566666124,1,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0.3878787878787879,0.0290633608815427,0.8316804407713498,0.18484848484848485,0.06446280991735537,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,0.9166792403846057,0.373305815552363,0.22381009978374233,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,1.5735410404616408,-0.4802295383789822,0.3583013350388828,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0,-1.1763039464185405,-0.23186128144355908,False,False,True,False,False,False,True,True,False,False,True,False,False,False
0.0011019283746556473,0.02534435261707989,0.8316804407713498,0.18112947658402204,0.10316804407713498,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.373305815552363,0.4215559060807803,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.05977231867477963,0.46855487253304884,0.7460052306757364,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,0,0.00958292420707915,-0.03839927669924889,False,False,True,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.04090909090909091,0.8316804407713498,0.18484848484848485,0.15289256198347106,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.373305815552363,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.8166566795682102,-0.4802295383789822,0.41911763239368344,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,0,0.9604291538078024,0.5806791384825443,False,True,False,False,False,False,True,True,False,False,True,True,False,False
0.09820936639118458,0.01955922865013774,0.8316804407713498,0.07066115702479339,0.08305785123966943,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.373305815552363,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.15229340222903848,0.4312808918646435,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,1,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.03746556473829201,0.8316804407713498,0.15234159779614326,0.08305785123966943,0.018867924528301883,-0.3045174163605091,-0.5203297926791717,0.2167327442558471,-0.2444740387695325,0.1414160138266433,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.4448172552541741,-0.16396806807497186,0.17585244297448102,-0.19014840803861957,-1.0236471597725942,0.1216145891885362,1.5574172805491155,0,0.00958292420707915,-0.03839927669924889,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.01046831955922865,0.03608815426997245,0.8316804407713498,0.18484848484848485,0.15289256198347106,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,1.052459192837997,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,1.0880969032964898,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,0.5330825337625338,-0.3769577850017917,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.024517906336088153,0.8316804407713498,0.07066115702479339,0.10316804407713498,0.018867924528301883,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.782691155791736,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-1.0236471597725942,0.1216145891885362,1.5574172805491155,1,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,True,False,False,False,False
0.09146005509641873,0.09173553719008265,0.8316804407713498,0.18484848484848485,0.10316804407713498,0.169811320754717,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.373305815552363,0.6258932392543862,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,0.46855487253304884,0.6684644515483656,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0,-0.3216107063280034,0.5903522387197593,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.03746556473829201,0.8316804407713498,0.07066115702479339,0.08305785123966943,0.037735849056603765,-0.3045174163605091,-0.5203297926791717,0.4500482429654333,0.06441588839141525,0.06726133646525405,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,0.05977231867477963,-0.16396806807497186,0.4312808918646435,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0.10165289256198347,0.024517906336088153,0.8316804407713498,0.04504132231404959,0.06446280991735537,0.05660377358490565,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.782691155791736,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,1,-0.3216107063280034,2.099355875725378,False,True,False,False,False,False,True,True,False,False,True,True,False,True
0.09146005509641873,0.01955922865013774,0.8316804407713498,0.18112947658402204,0.09931129476584022,0.24528301886792453,-0.3045174163605091,-0.13128815572234495,-1.8831067441304288,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,0.4010228016753791,1.7825997112809473,-0.7482244728054344,1,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.3878787878787879,0.01652892561983471,0.8316804407713498,0.04504132231404959,0.03553719008264463,0.018867924528301883,-0.3045174163605091,-0.5203297926791717,0.9166792403846057,-0.2444740387695325,0.4874711748464598,2.7555632353840798,-0.2876857311500217,-0.5729499728367129,-0.4448172552541741,0.15229340222903848,0.7231991191676862,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,1,1.8151223938983396,1.8672014700322055,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.09146005509641873,0.02947658402203857,0.8316804407713498,0.18484848484848485,0.11267217630853994,0.169811320754717,-0.3045174163605091,-2.0764963405064787,-1.4164757467112563,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,0.05977231867477963,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,1.7132188187985127,-0.6727695996382689,-0.40304202220724833,1,0.7467558437851681,2.670068789721094,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.3878787878787879,0.01955922865013774,0.8316804407713498,0.07052341597796143,0.10316804407713498,0.05660377358490565,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.6821957427133107,0.31797476944899855,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,0.7848163428370591,0.5146860996655129,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0,-2.137833841520395,-1.4119795103838515,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.3878787878787879,0.024517906336088153,0.8316804407713498,0.07052341597796143,0.14586776859504133,0.037735849056603765,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.782691155791736,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,1,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.09820936639118458,0.04090909090909091,0.8316804407713498,0.07066115702479339,0.08305785123966943,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,0.9166792403846057,-0.2444740387695325,0.8335263358662762,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,-0.16396806807497186,0.4039135580549832,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,0,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,True,False,False
0.3878787878787879,0.01955922865013774,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.037735849056603765,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.6821957427133107,0.5439699766456136,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,0.7848163428370591,0.8013915014810014,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.09146005509641873,0.02947658402203857,0.8316804407713498,0.18112947658402204,0.10316804407713498,0.4150943396226415,-0.3045174163605091,-0.5203297926791717,1.1499947390941918,-0.2444740387695325,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,1.5735410404616408,-0.7964910086829925,-0.0065964490899207235,5.160539353048117,1.7132188187985127,-0.6727695996382689,-0.40304202220724833,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3878787878787879,0.03746556473829201,0.8316804407713498,0.15234159779614326,0.14586776859504133,0.09433962264150941,-0.3045174163605091,-0.5203297926791717,-0.7165292505824977,0.06441588839141525,0.6456678198840903,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.697112042218651,0.15229340222903848,0.5407502271032845,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0,0.00958292420707915,-0.03839927669924889,False,False,False,False,False,True,True,True,False,True,True,False,False,False
0.3878787878787879,0.02947658402203857,0.8316804407713498,0.18484848484848485,0.15289256198347106,0.22641509433962265,-0.3045174163605091,-0.5203297926791717,-0.4832137518729115,-0.2444740387695325,0.3391618201236813,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.4448172552541741,0.15229340222903848,0.02381169958747946,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,1,1.8151223938983396,0.4742750358731742,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3878787878787879,0.09173553719008265,0.8316804407713498,0.07066115702479339,0.10316804407713498,0.037735849056603765,-0.3045174163605091,0.25775348123448183,0.2167327442558471,0.6821957427133107,0.5492667393142842,-0.18987096498229525,-0.2876857311500217,0.752894736936301,0.05977231867477963,1.1010778131410695,1.021959179923144,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,False,True,False
0.09146005509641873,0.09173553719008265,0.8316804407713498,0.15234159779614326,0.029201101928374655,0.13207547169811323,-0.3045174163605091,0.25775348123448183,2.3165722326421228,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,1,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.01046831955922865,0.09173553719008265,0.8316804407713498,0.15234159779614326,0.029201101928374655,0.05660377358490565,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.6821957427133107,1.013475019596581,-0.18987096498229525,3.1735332217486776,1.6367912101183104,0.8166566795682102,1.4173392834450798,0.907675221143915,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.3878787878787879,0.01652892561983471,0.8316804407713498,0.12975206611570247,0.0871900826446281,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,0.9959603910388432,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.46855487253304884,0.8535197563565445,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0,2.990325599022828,2.457260584502354,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.09146005509641873,0.02672176308539945,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.33962264150943394,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.373305815552363,0.059021927869544244,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.46855487253304884,0.2670768890066819,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3878787878787879,0.09173553719008265,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.018867924528301883,-0.3045174163605091,0.6467951181913085,-0.016582754453739097,0.6821957427133107,0.5298452761958249,-0.18987096498229525,-0.2876857311500217,0.752894736936301,0.05977231867477963,0.7848163428370591,0.5798464182599419,-0.19014840803861957,0.4010228016753791,1.7825997112809473,-0.7482244728054344,0,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.0024793388429752068,0.04090909090909091,0.8316804407713498,0.12975206611570247,0.08305785123966943,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.06441588839141525,0.28972536854942177,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,1,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,False,False,False,True
0.09146005509641873,0.03608815426997245,0.8316804407713498,0.18484848484848485,0.14586776859504133,0.169811320754717,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,1.1795814968860927,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.05977231867477963,0.46855487253304884,0.7753273740432297,-0.19014840803861957,-1.0236471597725942,0.1216145891885362,1.5574172805491155,0,-0.5352840163506377,2.9505886966003443,True,False,False,False,False,False,True,True,False,False,True,False,False,False
