Application mode,Course,Previous qualification,Mother's occupation,Father's occupation,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Previous qualification (grade),Admission grade,Application order_1,Application order_2,Application order_3,Application order_4,Application order_5,Application order_6,Daytime/evening attendance_1,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1,Target
0.09820936639118458,0.04090909090909091,0.8316804407713498,0.15234159779614326,0.09931129476584022,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.373305815552363,0.4874711748464598,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,1.0689514665326871,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0.00958292420707915,-0.03839927669924889,False,False,False,False,True,False,True,True,False,False,True,True,False,False,1
0.10165289256198347,0.09173553719008265,0.8316804407713498,0.18484848484848485,0.09931129476584022,0.018867924528301883,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,0.373305815552363,0.49406270172302735,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,0.46855487253304884,0.5468318568387642,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,1.0672658088191196,0.6677370406174844,False,False,True,False,False,False,True,True,False,False,True,False,False,False,0
0.3878787878787879,0.04090909090909091,0.8316804407713498,0.12975206611570247,0.06446280991735537,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,-0.2444740387695325,0.28972536854942177,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.8166566795682102,-0.4802295383789822,0.2366687403292817,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,-1.1763039464185405,-0.7058431930671196,False,False,False,True,False,False,True,True,False,False,True,False,False,False,1
0.3878787878787879,0.01955922865013774,0.8316804407713498,0.18112947658402204,0.15289256198347106,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,0.4500482429654333,0.06441588839141525,0.4874711748464598,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.5643618926037334,-0.16396806807497186,0.2670768890066819,-0.19014840803861957,0.4010228016753791,1.7825997112809473,-0.7482244728054344,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,True,True,False,False,False,1
0.3878787878787879,0.024517906336088153,0.8316804407713498,0.04504132231404959,0.06446280991735537,0.037735849056603765,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.782691155791736,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,0.4010228016753791,1.7825997112809473,-0.7482244728054344,0.00958292420707915,1.364200257697,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0
0.3878787878787879,0.02672176308539945,0.8316804407713498,0.15234159779614326,0.11267217630853994,0.13207547169811323,-0.3045174163605091,-0.13128815572234495,0.2167327442558471,0.06441588839141525,0.4874711748464598,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,0.7536072678450865,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0.3878787878787879,0.04090909090909091,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,0.9959603910388432,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.46855487253304884,1.1141610307342613,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,True,True,False,0
0.3878787878787879,0.043112947658402206,0.8316804407713498,0.12975206611570247,0.0871900826446281,0.07547169811320753,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,0.5533864436121392,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,0.8144235651998871,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,0.8535924987964852,1.161065152715475,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
0.3878787878787879,0.02534435261707989,0.8316804407713498,0.04504132231404959,0.06446280991735537,0.05660377358490565,1.714106070470477,2.2029616660186155,0.9166792403846057,1.9177554513571016,0.7391476555881442,-0.18987096498229525,2.1846135209204776,2.5206876833003196,1.0689514665326871,2.0498622240531006,0.8724754854021968,-0.19014840803861957,1.7132188187985127,-0.6727695996382689,-0.40304202220724833,1.494612428864388,2.215433078571966,True,False,False,False,False,False,True,True,False,False,True,True,False,False,0
0.3878787878787879,0.024517906336088153,0.8316804407713498,0.04504132231404959,0.09931129476584022,0.037735849056603765,2.117830767836674,2.2029616660186155,1.1499947390941918,2.2266453785180493,0.3556406373151012,-0.18987096498229525,1.6901536705063778,2.078739446709315,1.0689514665326871,1.7336007537490903,0.4909914383584479,-0.19014840803861957,-1.0236471597725942,0.1216145891885362,1.5574172805491155,1.8151223938983396,2.6797418899583088,True,False,False,False,False,False,True,True,False,False,True,False,False,False,1
0.10165289256198347,0.09173553719008265,0.8316804407713498,0.18484848484848485,0.10316804407713498,0.018867924528301883,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.6821957427133107,0.5999391021779,-0.18987096498229525,-0.2876857311500217,0.752894736936301,0.05977231867477963,1.1010778131410695,0.7279884025843767,-0.19014840803861957,1.4507796153738863,1.1326490113317427,-1.7926226566666124,0.8535924987964852,0.48394813611038917,False,False,False,False,True,False,True,True,False,False,True,False,True,False,0
0.09146005509641873,0.04090909090909091,0.0008264462809917355,0.18112947658402204,0.11267217630853994,0.7547169811320755,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.06441588839141525,0.7247661424029053,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,0.7536072678450865,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,True,False,False,0
0.03264462809917355,0.02947658402203857,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.20754716981132076,5.3476283467662515,3.370086576889096,1.6166257365133643,2.844425232839945,0.10610426270217217,-0.18987096498229525,5.645832473819177,3.404584156482329,2.0781306143905947,2.366123694357111,0.2366687403292817,1.1475235322330646,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0.09820936639118458,0.03746556473829201,0.8316804407713498,0.07066115702479339,0.14586776859504133,0.09433962264150941,-0.3045174163605091,-0.5203297926791717,-0.016582754453739097,-0.862253893091428,-0.10576624404465419,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.19252246828969724,-1.112752478987003,-0.0065964490899207235,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,True,False,False,1
0.09146005509641873,0.09173553719008265,0.8316804407713498,0.04504132231404959,0.008953168044077135,0.2641509433962264,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.06441588839141525,0.4004630200757632,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,0.05977231867477963,0.15229340222903848,0.4604727145949478,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,True,False,False,False,False,1
0.3878787878787879,0.03608815426997245,0.8316804407713498,0.18112947658402204,0.09931129476584022,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,1.0242097919384199,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,2.3304254013550714,0.15229340222903848,0.5002060288667513,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,True,False,0
0.09820936639118458,0.01955922865013774,0.8316804407713498,0.07066115702479339,0.08305785123966943,0.018867924528301883,-0.3045174163605091,0.25775348123448183,0.4500482429654333,0.6821957427133107,0.31797476944899855,-0.18987096498229525,-0.2876857311500217,0.3109465003452964,-0.19252246828969724,0.7848163428370591,0.5668143545410561,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0
0.3878787878787879,0.04090909090909091,0.8316804407713498,0.18484848484848485,0.15289256198347106,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,0.4500482429654333,-0.2444740387695325,0.5369076264207193,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,1.321246253497164,0.15229340222903848,0.3218115566260025,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0.3194092237398995,0.5806791384825443,False,False,False,False,False,True,True,True,False,False,True,True,False,False,0
0.3878787878787879,0.0290633608815427,0.8316804407713498,0.12975206611570247,0.15289256198347106,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.373305815552363,0.9818356905890547,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,1.0880969032964898,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,False,False,0
0.02231404958677686,0.02672176308539945,0.001928374655647383,0.04504132231404959,0.03553719008264463,0.018867924528301883,3.732729557301463,3.7591282138459228,3.71646522489964,2.535535305678997,0.6547945494054924,-0.18987096498229525,3.1735332217486776,2.078739446709315,1.8258358274261177,1.4173392834450798,0.45966183063021704,-0.19014840803861957,1.4507796153738863,1.1326490113317427,-1.7926226566666124,-1.389977256441175,-0.667150792118257,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0.3878787878787879,0.030303030303030304,0.8316804407713498,0.07052341597796143,0.06446280991735537,0.05660377358490565,-0.3045174163605091,-0.5203297926791717,-0.7165292505824977,-0.2444740387695325,0.8829627874405358,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.697112042218651,-0.16396806807497186,0.6775868961515858,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,False,False,1
0.3878787878787879,0.014600550964187328,0.8316804407713498,0.18484848484848485,0.10316804407713498,0.018867924528301883,-0.3045174163605091,-0.5203297926791717,0.9166792403846057,0.06441588839141525,0.5439699766456136,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,2.0781306143905947,0.15229340222903848,0.8691582328192078,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,1.6014490838757054,0.5903522387197593,True,False,False,False,False,False,True,False,False,False,True,True,False,False,1
0.3878787878787879,0.04090909090909091,0.8316804407713498,0.03168044077134986,0.08305785123966943,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,0.4500482429654333,-0.2444740387695325,-0.006893340896135201,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.05977231867477963,-0.16396806807497186,0.3126891120227823,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0
0.3878787878787879,0.043112947658402206,0.8316804407713498,0.15234159779614326,0.09931129476584022,0.07547169811320753,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,0.5533864436121392,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,0.46855487253304884,0.8144235651998871,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
0.3878787878787879,0.01652892561983471,0.8316804407713498,0.07066115702479339,0.15289256198347106,0.05660377358490565,-0.3045174163605091,-0.5203297926791717,0.2167327442558471,-0.2444740387695325,0.28972536854942177,1.2828461352008924,-0.2876857311500217,-0.5729499728367129,-0.4448172552541741,0.15229340222903848,0.6137297839290453,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,False,False,0
0.09820936639118458,0.030303030303030304,0.8316804407713498,0.03484848484848485,0.09931129476584022,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,0.4215559060807803,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,0.3120671056392565,0.46855487253304884,0.682654920931153,-0.19014840803861957,-0.3113121790486072,0.1216145891885362,0.774118642653232,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0
0.3878787878787879,0.043112947658402206,0.8316804407713498,0.12975206611570247,0.0871900826446281,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.373305815552363,0.6193017123778183,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.19252246828969724,0.46855487253304884,0.8274556289187729,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,True,False,False,True,False,True,False,0
0.3878787878787879,0.0290633608815427,0.8316804407713498,0.12975206611570247,0.10316804407713498,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-1.8831067441304288,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-1.9585859770410354,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-0.19883823472376758,-0.4561193663218675,0.8980302915859142,-1.0694672914072234,-1.2185175056395414,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1
0.3878787878787879,0.03746556473829201,0.8316804407713498,0.019696969696969695,0.0871900826446281,0.018867924528301883,-0.3045174163605091,-0.5203297926791717,-0.24989825316332528,-0.2444740387695325,0.4380347232722003,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,-0.697112042218651,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,-1.5110342518469013,0.988215522454142,0.1457095659232012,1.8151223938983396,2.5056260856884314,True,False,False,False,False,False,True,True,False,False,True,True,True,False,1
0.3878787878787879,0.02534435261707989,0.8316804407713498,0.15234159779614326,0.09931129476584022,0.09433962264150941,0.09920728100568814,-0.13128815572234495,-0.4832137518729115,0.373305815552363,0.4215559060807803,-0.18987096498229525,0.20677411926407815,-0.13100173624570824,-0.4448172552541741,0.15229340222903848,0.4312808918646435,-0.19014840803861957,0.2885488573505395,-0.528336110760668,0.7962457228197825,0.7467558437851681,0.4259095346870967,True,False,False,False,False,False,True,False,False,False,True,True,True,False,0
0.00909090909090909,0.03608815426997245,0.8316804407713498,0.15234159779614326,0.09931129476584022,0.13207547169811323,1.714106070470477,1.813920029061789,4.883042718447571,1.2999755970352063,0.28972536854942177,8.646431636116832,1.6901536705063778,1.6367912101183104,3.339604549212979,1.4173392834450798,0.45966183063021704,-0.19014840803861957,-0.8361905858978608,-1.467153788465074,-1.3766335495354654,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
0.3878787878787879,0.03746556473829201,0.8316804407713498,0.18112947658402204,0.14586776859504133,0.037735849056603765,-0.3045174163605091,-0.5203297926791717,0.4500482429654333,0.06441588839141525,0.28972536854942177,-0.18987096498229525,-0.2876857311500217,-0.5729499728367129,0.3120671056392565,0.15229340222903848,0.2670768890066819,-0.19014840803861957,0.8509185789747397,-1.1060700662710719,0.35370411948877484,0.00958292420707915,-0.03839927669924889,False,True,False,False,False,False,True,True,False,False,True,True,False,False,0
0.015013774104683195,0.09173553719008265,0.8316804407713498,0.12975206611570247,0.09931129476584022,0.037735849056603765,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.373305815552363,0.6341326478500964,-0.18987096498229525,-0.2876857311500217,0.752894736936301,0.3120671056392565,0.7848163428370591,0.8896837331764528,-0.19014840803861957,1.7132188187985127,-0.6727695996382689,-0.40304202220724833,0.21257256872858235,0.05833172567290621,True,False,False,False,False,False,True,True,False,False,True,False,True,False,0
0.09146005509641873,0.0290633608815427,0.8316804407713498,0.15234159779614326,0.03553719008264463,0.15094339622641512,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,-1.4800337474133234,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.13100173624570824,-0.4448172552541741,-1.4290139492910132,-1.8310853697339382,-0.19014840803861957,1.4507796153738863,1.1326490113317427,-1.7926226566666124,0.00958292420707915,-0.03839927669924889,True,False,False,False,False,False,True,False,False,True,True,False,False,False,1
