Application mode,Course,Previous qualification,Mother's occupation,Father's occupation,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Application order_1,Application order_2,Application order_3,Application order_4,Application order_5,Application order_6,Daytime/evening attendance_1,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
0.3878787878787879,0.06060606060606061,0.8316804407713498,0.12011019283746556,0.15289256198347106,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.15229340222903848,0.7596888975805671,-0.19014840803861957,0.8509185789747404,-1.1060700662710716,0.35370411948877484,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.1834710743801653,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.018867924528301883,-0.3045174163605091,0.6467951181913085,-0.016582754453739097,0.6821957427133108,0.5298452761958249,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.05977231867477963,0.7848163428370591,0.5798464182599425,-0.19014840803861957,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.03911845730027548,0.8316804407713498,0.18457300275482094,0.23333333333333334,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.006887052341597796,0.0581267217630854,0.007713498622589532,0.18457300275482094,0.15289256198347106,0.07547169811320753,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.37330581555236303,0.007231359553653177,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.05977231867477963,0.15229340222903848,0.17585244297448166,-0.19014840803861957,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.0721763085399449,0.8316804407713498,0.12011019283746556,0.11267217630853994,0.018867924528301883,-0.3045174163605091,-0.5203297926791717,-0.24989825316332528,-0.24447403876953253,0.5369076264207193,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.697112042218651,0.15229340222903848,0.3583013350388834,-0.19014840803861957,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.08181818181818182,0.8316804407713498,0.36170798898071627,0.0884297520661157,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.06441588839141525,0.5270203361058672,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,1.4507796153738872,1.132649011331743,-1.7926226566666124,1,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.19641873278236915,0.1834710743801653,0.8316804407713498,0.12011019283746556,0.0859504132231405,0.018867924528301883,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.6821957427133108,0.5480308280249278,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.05977231867477963,1.1010778131410695,0.8226337653427859,-0.19014840803861957,1.4507796153738872,1.132649011331743,-1.7926226566666124,0,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.03305785123966942,0.8316804407713498,0.07493112947658402,0.11267217630853994,0.05660377358490565,-0.3045174163605091,-0.5203297926791717,-0.016582754453739097,-0.24447403876953253,0.38859827169794076,1.2828461352008924,-0.2876857311500217,-0.5729499728367128,0.05977231867477963,-0.16396806807497186,0.40391355805498386,2.4851954725047487,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.049035812672176306,0.8316804407713498,0.36170798898071627,0.07245179063360882,0.07547169811320753,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.7826911557917358,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.3878787878787879,0.1834710743801653,0.8316804407713498,0.023966942148760332,0.030578512396694214,0.018867924528301883,-0.3045174163605091,0.6467951181913085,0.9166792403846057,0.6821957427133108,0.459221773946883,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,1.0689514665326871,0.7848163428370591,0.5146860996655136,-0.19014840803861957,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,False,False,False,True,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.06060606060606061,0.8316804407713498,0.18457300275482094,0.15289256198347106,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.37330581555236303,0.561625852207849,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.4104295899144269,-0.19014840803861957,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,False,False,False,True,False,False,True,True,False,False,True,False,True,False
0.3878787878787879,0.1834710743801653,0.8316804407713498,0.07493112947658402,0.15289256198347106,0.037735849056603765,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.37330581555236303,0.5461357640479148,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.3120671056392565,0.7848163428370591,0.7440504211179042,-0.19014840803861957,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.19641873278236915,0.08622589531680441,0.8316804407713498,0.06170798898071626,0.07245179063360882,0.07547169811320753,-0.3045174163605091,-0.13128815572234495,0.2167327442558471,0.37330581555236303,0.16613423961377305,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.3120671056392565,0.46855487253304884,0.5928784819788286,-0.19014840803861957,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.07493112947658402,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.05660377358490565,-0.3045174163605091,-0.5203297926791717,-0.4832137518729115,0.06441588839141525,0.28972536854942177,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.4448172552541741,0.15229340222903848,0.4191176323936841,-0.19014840803861957,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.012672176308539946,0.05068870523415978,0.8316804407713498,0.0002754820936639118,0.0002754820936639118,0.05660377358490565,0.5029319783718854,-0.13128815572234495,-0.24989825316332528,0.37330581555236303,0.45451354046362025,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.3120671056392565,-0.16396806807497186,0.6137297839290459,-0.19014840803861957,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,True,False,False,False,False,False,True,True,False,False,True,True,False,False
0.02975206611570248,0.0534435261707989,0.8316804407713498,0.36170798898071627,0.11267217630853994,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.4215559060807803,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.05977231867477963,0.46855487253304884,0.7916174536918376,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0.3878787878787879,0.05895316804407714,0.8316804407713498,0.07493112947658402,0.23333333333333334,0.32075471698113206,-0.3045174163605091,-0.5203297926791717,-0.4832137518729115,0.06441588839141525,0.36882369106823704,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,0.3120671056392565,0.15229340222903848,0.6189426094166003,-0.19014840803861957,0.8509185789747404,-1.1060700662710716,0.35370411948877484,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False
0.18292011019283747,0.0024793388429752068,0.8316804407713498,0.36170798898071627,0.0534435261707989,0.3773584905660377,-0.3045174163605091,0.25775348123448183,-0.24989825316332528,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,0.31094650034529636,-0.19252246828969724,-1.112752478987003,-0.006596449089920076,-0.19014840803861957,-1.0236471597725936,0.12161458918853636,1.5574172805491155,1,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0.18292011019283747,0.029201101928374655,0.0011019283746556473,0.03939393939393939,0.03443526170798898,0.490566037735849,-0.3045174163605091,-0.5203297926791717,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,-1.5110342518469009,0.9882155224541421,0.14570956592320122,1,True,False,False,False,False,False,True,True,False,False,True,True,False,False
0.0652892561983471,0.07493112947658402,0.8316804407713498,0.021212121212121213,0.0534435261707989,0.7169811320754718,-0.3045174163605091,-0.5203297926791717,0.4500482429654333,-1.1711438202523758,-0.10576624404465419,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,0.05977231867477963,-0.7964910086829925,0.3583013350388834,2.4851954725047487,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.18292011019283747,0.05895316804407714,0.8316804407713498,0.36170798898071627,0.0884297520661157,0.4150943396226415,-0.3045174163605091,-0.5203297926791717,-0.016582754453739097,0.06441588839141525,0.0919795622523838,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.697112042218651,0.15229340222903848,0.28532177821312266,-0.19014840803861957,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0.04325068870523416,0.03305785123966942,0.045179063360881545,0.07493112947658402,0.0534435261707989,0.05660377358490565,0.5029319783718854,-0.13128815572234495,1.1499947390941918,-0.5533639659304803,0.22381009978374233,-0.18987096498229525,0.20677411926407815,-0.1310017362457082,0.8166566795682102,-0.4802295383789822,0.3583013350388834,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.3878787878787879,0.08181818181818182,0.8316804407713498,0.06611570247933884,0.04049586776859504,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,-0.24447403876953253,0.4380347232722003,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.697112042218651,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,0.40102280167537985,1.7825997112809473,-0.7482244728054344,1,False,False,False,False,True,False,True,False,False,True,True,False,False,False
0.3878787878787879,0.07493112947658402,0.8316804407713498,0.06611570247933884,0.15289256198347106,0.09433962264150941,-0.3045174163605091,-0.5203297926791717,-0.7165292505824977,0.06441588839141525,0.8434136261811283,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.697112042218651,0.15229340222903848,1.05160712488361,-0.19014840803861957,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.1834710743801653,0.8316804407713498,0.06611570247933884,0.04049586776859504,0.09433962264150941,-0.3045174163605091,0.25775348123448183,0.2167327442558471,0.06441588839141525,0.6709792830901112,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.3120671056392565,0.7848163428370591,0.7857530250183387,-0.19014840803861957,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,False,False,False,False,False,True,True,True,True,False,True,False,False,False
0.19641873278236915,0.08181818181818182,0.8316804407713498,0.12011019283746556,0.11267217630853994,0.05660377358490565,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,-0.24447403876953253,0.4874711748464598,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.15229340222903848,0.6867093407548067,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.18292011019283747,0.05895316804407714,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.22641509433962265,-0.3045174163605091,-0.5203297926791717,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.19641873278236915,0.08622589531680441,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.22381009978374233,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.05977231867477963,0.15229340222903848,0.5772400055161654,-0.19014840803861957,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.19641873278236915,0.1834710743801653,0.8316804407713498,0.06170798898071626,0.15289256198347106,0.09433962264150941,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.37330581555236303,0.5896398414332625,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.3120671056392565,0.7848163428370591,0.6814965152672524,-0.19014840803861957,-0.19883823472376694,-0.45611936632186734,0.8980302915859142,0,False,False,False,False,False,True,True,True,False,False,True,False,True,False
0.04325068870523416,0.0534435261707989,0.045179063360881545,0.36170798898071627,0.23333333333333334,0.07547169811320753,0.9066566757380826,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.19085246540090278,-0.18987096498229525,0.7012339696781781,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.5928784819788286,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3878787878787879,0.08622589531680441,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.037735849056603765,-0.3045174163605091,-0.13128815572234495,-0.24989825316332528,0.06441588839141525,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.510342078425885,-0.19014840803861957,0.40102280167537985,1.7825997112809473,-0.7482244728054344,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.18292011019283747,0.0581267217630854,0.8316804407713498,0.36170798898071627,0.15289256198347106,0.13207547169811323,-0.3045174163605091,-0.13128815572234495,-0.4832137518729115,0.37330581555236303,0.6193017123778183,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.4448172552541741,0.46855487253304884,0.7536072678450871,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.3878787878787879,0.03305785123966942,0.8316804407713498,0.01928374655647383,0.01790633608815427,0.037735849056603765,-0.3045174163605091,-0.5203297926791717,-0.24989825316332528,0.06441588839141525,0.8264639856413819,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,-0.697112042218651,0.15229340222903848,1.05160712488361,-0.19014840803861957,-1.5110342518469009,0.9882155224541421,0.14570956592320122,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0.18292011019283747,0.05895316804407714,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.18867924528301888,-0.3045174163605091,-0.5203297926791717,0.9166792403846057,0.06441588839141525,0.012881239733568528,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,0.5643618926037334,0.15229340222903848,0.17585244297448166,-0.19014840803861957,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.3878787878787879,0.1834710743801653,0.8316804407713498,0.12011019283746556,0.11267217630853994,0.018867924528301883,-0.3045174163605091,0.25775348123448183,0.2167327442558471,0.6821957427133108,0.4962598773485503,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.5643618926037334,1.1010778131410695,0.6493073178816043,-0.19014840803861957,1.4507796153738872,1.132649011331743,-1.7926226566666124,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.03636363636363636,0.0581267217630854,0.03360881542699724,0.18457300275482094,0.0884297520661157,0.4150943396226415,-0.3045174163605091,-0.13128815572234495,0.4500482429654333,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.4448172552541741,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.18292011019283747,0.03305785123966942,0.009366391184573003,0.06611570247933884,0.04049586776859504,0.18867924528301888,-0.3045174163605091,-0.13128815572234495,0.2167327442558471,0.06441588839141525,0.4874711748464598,-0.18987096498229525,2.1846135209204776,2.0787394467093145,1.321246253497164,1.7336007537490903,0.5225053378968451,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.19641873278236915,0.1834710743801653,0.8316804407713498,0.06170798898071626,0.05840220385674931,0.018867924528301883,-0.3045174163605091,0.6467951181913085,-0.016582754453739097,0.9910856698742586,0.8701093100312284,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.05977231867477963,1.1010778131410695,0.8937888332479026,-0.19014840803861957,-0.8361905858978602,-1.4671537884650738,-1.3766335495354654,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.3878787878787879,0.1834710743801653,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.018867924528301883,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.37330581555236303,0.5138372823527314,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,1.0689514665326871,0.7848163428370591,0.39870073256742955,-0.19014840803861957,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.04325068870523416,0.08622589531680441,0.045179063360881545,0.36170798898071627,0.23333333333333334,0.07547169811320753,0.9066566757380826,-0.13128815572234495,-0.24989825316332528,0.37330581555236303,0.28972536854942177,-0.18987096498229525,0.7012339696781781,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.3583013350388834,-0.19014840803861957,0.8509185789747404,-1.1060700662710716,0.35370411948877484,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.01818181818181818,0.1834710743801653,0.04104683195592287,0.12011019283746556,0.11267217630853994,0.22641509433962265,0.5029319783718854,0.25775348123448183,0.4500482429654333,0.06441588839141525,0.26995078791971805,-0.18987096498229525,0.20677411926407815,0.7528947369363009,0.5643618926037334,0.15229340222903848,0.17585244297448166,-0.19014840803861957,0.8509185789747404,-1.1060700662710716,0.35370411948877484,1,True,False,False,False,False,False,True,True,False,False,True,True,False,False
0.3878787878787879,0.049035812672176306,0.8316804407713498,0.12011019283746556,0.0884297520661157,0.037735849056603765,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.7826911557917358,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,False,False,True,False,False,False,True,True,False,False,True,True,True,False
0.04325068870523416,0.047658402203856746,0.045179063360881545,0.36170798898071627,0.23333333333333334,0.1132075471698113,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.37330581555236303,0.4027229721477292,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,-0.19252246828969724,0.46855487253304884,0.4364937173521985,-0.19014840803861957,-1.0236471597725936,0.12161458918853636,1.5574172805491155,0,True,False,False,False,False,False,True,True,False,False,True,True,False,False
0.3878787878787879,0.07493112947658402,0.8316804407713498,0.06170798898071626,0.15289256198347106,0.037735849056603765,-0.3045174163605091,-0.5203297926791717,-0.016582754453739097,0.06441588839141525,0.13152872351179126,-0.18987096498229525,-0.2876857311500217,-0.5729499728367128,0.5643618926037334,-0.16396806807497186,0.13024021995838123,3.8228674127764326,1.7132188187985138,-0.6727695996382688,-0.40304202220724833,1,False,False,True,False,False,False,True,False,False,True,True,True,False,False
0.19641873278236915,0.1834710743801653,0.8316804407713498,0.007988980716253443,0.0859504132231405,0.13207547169811323,-0.3045174163605091,0.25775348123448183,-0.016582754453739097,0.6821957427133108,0.28478172339199576,-0.18987096498229525,-0.2876857311500217,0.7528947369363009,0.05977231867477963,1.1010778131410695,0.6775868961515865,-0.19014840803861957,0.8509185789747404,-1.1060700662710716,0.35370411948877484,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.3878787878787879,0.049035812672176306,0.8316804407713498,0.12011019283746556,0.05840220385674931,0.037735849056603765,-0.3045174163605091,-2.4655379774633057,-1.8831067441304288,-1.4800337474133236,-2.0832243070150342,-0.18987096498229525,-0.2876857311500217,-2.7826911557917358,-1.9585859770410354,-1.4290139492910132,-1.8310853697339375,-0.19014840803861957,1.4507796153738872,1.132649011331743,-1.7926226566666124,1,True,False,False,False,False,False,True,True,False,False,True,True,False,False
0.19641873278236915,0.0581267217630854,0.8316804407713498,0.12011019283746556,0.15289256198347106,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,0.9166792403846057,-0.5533639659304803,0.22381009978374233,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,1.0689514665326871,-1.112752478987003,0.3583013350388834,-0.19014840803861957,0.2885488573505402,-0.5283361107606678,0.7962457228197825,1,False,False,False,True,False,False,True,True,False,False,True,True,False,False
0.3878787878787879,0.08181818181818182,0.8316804407713498,0.36170798898071627,0.23333333333333334,0.018867924528301883,-0.3045174163605091,-0.13128815572234495,-0.016582754453739097,0.37330581555236303,0.3556406373151012,-0.18987096498229525,-0.2876857311500217,-0.1310017362457082,0.8166566795682102,-0.4802295383789822,0.4191176323936841,-0.19014840803861957,-0.3113121790486066,0.12161458918853636,0.774118642653232,0,False,True,False,False,False,False,True,True,False,False,True,True,False,False
